SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;OPERATION_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S014;190;40.0;275.0;13.3;0;0;0;6;03:43;0.0;0.0;0.0;0.0;0.33;0.25;0.58;14.5;6;04:53;6;22:40;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;6;03:45;6;04:35;6;04:35;6;19:05;6;19:40;6;20:50
S014;191;32.0;228.62;8.3;0;0;0;6;05:00;0.0;0.0;0.0;0.0;0.0;0.75;0.75;15.25;6;07:30;7;09:38;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;6;05:00;6;06:15;6;06:15;6;21:30;6;22:15;6;23:50
S014;192;48.0;299.9;11.3;0;0;0;6;06:12;9.75;4.25;1.33;15.33;0.0;1.17;1.17;22.083333333333332;6;17:25;7;15:45;BERÇO BTP 3;BTP;CGC;BERÇO BTP 1;6;21:35;6;23:20;6;23:20;7;21:25;7;22:35;8;00:00
S014;193;44.0;323.0;8.6;0;1;0;6;06:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.083333333333334;6;07:15;6;22:20;BERÇO OUT 1;CONCAIS;PASSAGEIROS;BERÇO OUT 2;6;06:30;6;07:45;6;07:45;6;22:50;6;22:50;6;23:45
S014;194;40.04;275.0;12.0;0;0;0;6;07:24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.166666666666668;7;14:22;8;16:40;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 2;6;07:25;6;08:40;6;08:40;7;08:50;7;08:50;7;10:25
S014;195;19.0;88.8;5.0;0;0;0;6;08:20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.833333333333332;6;08:30;7;03:30;BERÇO SAIPEM 1;SAIPEM;CGNC;BERÇO SAIPEM 3;6;08:20;6;09:10;6;09:10;7;04:00;7;04:00;7;04:30
S014;196;42.0;270.07;10.9;0;0;0;6;10:30;61.5;0.0;0.25;61.75;0.0;0.0;0.0;24.833333333333332;10;18:43;11;21:10;BERÇO BTP 2;BTP;CGC;BERÇO BTP 2;9;00:15;9;01:40;9;01:40;10;02:30;10;02:30;10;04:15
S014;197;40.0;299.2;11.2;0;0;0;6;13:00;154.17;0.0;0.25;154.42;0.17;0.33;0.5;35.75;14;13:00;16;07:53;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;12;23:25;13;00:40;13;00:40;14;12:25;14;12:55;14;14:30
S014;198;32.0;183.2;7.0;0;0;0;6;13:44;130.25;0.0;0.83;131.08;0.0;0.08;0.08;30.166666666666668;13;08:50;14;23:42;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 01;12;00:50;12;02:40;12;02:40;13;08:50;13;08:55;13;10:25
S014;199;32.0;183.1;10.0;0;0;0;6;16:00;10.33;0.0;0.0;10.33;3.92;4.08;8.0;20.083333333333332;6;17:36;7;22:30;BERÇO DOW;DOW;GL;BERÇO DOW;7;02:20;7;03:00;7;03:00;7;23:05;8;07:05;8;08:05
S014;200;35.0;185.97;8.35;0;0;0;6;17:00;3.25;0.0;1.42;4.67;0.0;0.0;0.0;14.083333333333334;7;05:44;7;23:30;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.2;6;21:40;6;22:30;6;22:30;7;12:35;7;12:35;7;13:45
S014;201;25.0;182.47;7.5;0;0;0;6;17:00;2.42;0.0;0.0;2.42;0.0;1.25;1.25;10.166666666666666;6;17:50;7;10:50;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.1;6;19:25;6;20:15;6;20:15;7;06:25;7;07:40;7;08:50
S014;202;37.0;255.4;12.9;0;0;0;6;18:00;2.25;1.08;0.0;3.33;0.0;0.0;0.0;19.083333333333332;6;19:38;7;19:05;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;6;21:20;6;22:35;6;22:35;7;17:40;7;17:40;7;19:15
S014;203;32.0;228.99;7.16;0;0;0;6;19:30;1.25;0.0;1.0;2.25;0.0;0.42;0.42;115.0;7;14:40;12;13:15;BERÇO ARM 38;OUTROS_PONTA;CGNC;BERÇO ARM 38;6;21:45;6;22:45;6;22:45;11;17:45;11;18:10;11;18:50
S014;204;32.0;228.0;9.7;0;0;0;6;19:42;172.25;0.0;0.0;172.25;0.0;0.42;0.42;88.83333333333333;15;03:05;18;23:00;BERÇO AL 02;OUTROS_ALAMOA;CGNC;BERÇO AL 03;14;00:00;14;01:30;14;01:30;17;18:20;17;18:45;17;20:35
S014;205;37.0;254.73;10.8;0;0;0;6;23:50;0.0;0.0;0.17;0.17;0.0;0.42;0.42;8.583333333333334;7;01:18;7;19:14;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;7;00:00;7;00:50;7;00:50;7;09:25;7;09:50;7;11:00
S014;206;27.0;169.37;5.33;0;0;0;7;00:01;0.0;0.0;0.08;0.08;6.67;0.08;6.75;117.75;7;02:00;12;10:46;BERÇO USIMINAS 4;USIMINAS;GSM - E;BERÇO USIMINAS 4;7;00:10;7;02:25;7;02:25;12;00:10;12;06:55;12;08:50
S014;207;32.0;229.0;8.98;0;0;0;7;00:01;0.17;0.0;0.08;0.25;5.17;3.75;8.92;55.75;7;01:00;9;17:20;BERÇO ARM 16/17;TGRAO;GSA - E;BERÇO OUT 2;7;00:20;7;01:35;7;01:35;9;09:20;9;18:15;9;19:10
S014;208;32.0;199.94;7.6;0;0;1;7;06:30;0.0;0.0;4.67;4.67;0.0;0.0;0.0;43.583333333333336;7;09:55;9;08:45;BERÇO TEV;TEV;RORO;BERÇO TEV;7;11:10;7;12:25;7;12:25;9;08:00;9;08:00;9;08:55
S014;209;18.0;85.34;5.0;0;0;0;7;09:05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.16666666666667;7;09:15;10;09:30;BERÇO SAIPEM 3;SAIPEM;CGNC;BERÇO SAIPEM 2;7;09:05;7;09:55;7;09:55;10;10:05;10;10:05;10;10:35
S014;210;32.0;183.06;9.5;0;0;0;7;10:00;254.0;0.0;0.0;254.0;0.0;1.33;1.33;57.5;19;08:50;22;08:50;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 02;18;00:00;18;01:50;18;01:50;20;11:20;20;12:40;20;14:10
S014;211;32.0;228.9;7.52;0;0;0;7;10:12;541.33;0.0;4.83;546.17;0.0;1.08;1.08;54.0;31;01:00;33;16:20;BERÇO ARM 19;TGRAO;GSA - E;BERÇO OUT 3;30;04:25;30;05:40;30;05:40;32;11:40;32;12:45;32;13:40
S014;212;30.0;179.97;10.46;0;0;0;7;14:00;0.0;0.0;0.0;0.0;0.0;0.75;0.75;91.91666666666667;7;18:51;11;18:04;BERÇO CS 02;OUTROS_SABOO;CGNC;BERÇO CS 02;7;14:00;7;15:20;7;15:20;11;11:15;11;12:00;11;13:40
S014;213;28.0;177.85;10.16;0;0;0;7;14:30;0.0;0.0;0.0;0.0;0.0;1.0;1.0;303.9166666666667;7;19:05;20;14:59;BERÇO ARM 13/14;OUTROS_PAQUETA;CGNC;BERÇO ARM 12A;7;14:30;7;15:35;7;15:35;20;07:30;20;08:30;20;09:55
S014;214;22.0;119.9;7.6;0;0;0;7;15:00;0.0;0.0;0.0;0.0;0.0;0.25;0.25;48.333333333333336;7;19:03;10;02:46;BERÇO IB BC;AGEO_TERMINAIS;GL;BERÇO Ageo I;7;15:00;7;16:40;7;16:40;9;17:00;9;17:15;9;18:35
S014;215;32.0;199.9;6.4;0;0;0;7;17:45;102.25;3.58;0.0;105.83;2.75;0.08;2.83;81.91666666666667;13;20:45;17;12:05;BERÇO ARM 37;AUTORIDADE_PONTA;CGNC;BERÇO ARM 37;12;03:35;12;04:35;12;04:35;15;14:30;15;17:20;15;18:00
S014;216;43.0;270.93;10.0;0;0;0;7;21:00;0.0;0.0;0.67;0.67;0.0;1.67;1.67;15.25;7;22:25;8;16:41;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;7;21:40;7;22:50;7;22:50;8;14:05;8;15:45;8;16:35
S014;217;25.0;160.0;6.8;0;0;0;7;22:20;0.0;0.0;1.0;1.0;0.0;2.08;2.08;90.08333333333333;7;23:00;12;03:30;BERÇO Ageo I;AGEO_TERMINAIS;GL;BERÇO IB OE;7;23:20;8;01:00;8;01:00;11;19:05;11;21:10;11;22:30
S014;218;17.0;82.3;4.4;0;0;0;7;22:40;0.0;0.0;0.0;0.0;0.0;0.42;0.42;18.333333333333332;7;22:50;8;17:20;BERÇO SAIPEM 1;SAIPEM;CGNC;BERÇO SAIPEM 3;7;22:40;7;23:30;7;23:30;8;17:50;8;18:15;8;19:05
S014;219;32.0;183.1;9.8;0;0;0;7;22:52;0.0;0.0;0.25;0.25;0.0;0.0;0.0;60.416666666666664;7;23:59;10;16:10;BERÇO AL 03;OUTROS_ALAMOA;CGNC;BERÇO AL 03;7;23:10;8;00:40;8;00:40;10;13:05;10;13:05;10;14:55
S014;220;32.0;179.95;7.5;0;0;0;7;23:30;168.5;0.0;0.92;169.42;1.17;1.42;2.58;58.333333333333336;16;01:37;18;15:35;BERÇO ARM 23;OUTROS_OUT;CGNC;BERÇO ARM 23;15;00:55;15;01:50;15;01:50;17;12:10;17;14:45;17;16:00
S014;221;36.0;266.65;12.3;0;0;0;8;01:00;0.0;0.0;0.0;0.0;0.0;0.58;0.58;12.833333333333334;8;01:48;8;15:48;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;8;01:00;8;01:50;8;01:50;8;14:40;8;15:15;8;16:25
S014;222;35.0;185.97;9.45;0;0;0;8;02:00;0.0;0.0;0.0;0.0;0.0;0.33;0.33;12.083333333333334;8;12:29;9;07:35;BERÇO DPW 3;DPW - CGC;CGC;BERÇO DPW 1;8;02:00;8;03:15;8;03:15;8;15:20;8;15:40;8;17:15
S014;223;48.0;299.99;10.6;0;0;0;8;02:18;0.0;0.0;0.0;0.0;1.33;0.42;1.75;20.916666666666668;9;04:34;10;03:13;BERÇO BTP 2;BTP;CGC;BERÇO BTP 3;8;02:20;8;04:05;8;04:05;9;01:00;9;02:45;9;04:10
S014;224;33.0;183.1;9.6;0;0;0;8;03:48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.25;8;04:56;10;16:10;BERÇO IB SP;AGEO_TERMINAIS;GL;BERÇO IB BC;8;03:50;8;05:10;8;05:10;10;16:25;10;16:25;10;18:05
S014;225;30.0;222.15;10.0;0;0;0;8;04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.166666666666667;8;04:42;8;12:40;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 3;8;04:00;8;04:50;8;04:50;8;11:00;8;11:00;8;12:10
S014;226;28.0;172.0;7.7;0;0;0;8;05:00;0.0;0.0;0.0;0.0;0.0;0.58;0.58;19.583333333333332;8;05:47;9;07:57;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.1;8;05:00;8;05:50;8;05:50;9;01:25;9;02:00;9;03:10
S014;227;32.0;199.9;8.12;0;0;0;8;05:05;0.0;0.0;0.08;0.08;0.0;0.0;0.0;41.083333333333336;8;05:50;10;01:18;BERÇO ARM 34;OUTROS_LIBRA;CGNC;BERÇO ARM 34;8;05:10;8;06:20;8;06:20;9;23:25;9;23:25;10;00:15
S014;228;38.0;333.33;8.55;0;1;0;8;06:25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.416666666666666;8;07:20;8;18:45;BERÇO OUT 1;CONCAIS;PASSAGEIROS;BERÇO ARM 31/32;8;06:25;8;07:35;8;07:35;8;19:00;8;19:00;8;20:10
S014;229;51.0;336.0;13.3;0;0;0;8;07:00;1.67;0.0;0.0;1.67;0.0;0.0;0.0;76.5;8;08:50;11;17:18;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;8;08:40;8;09:55;8;09:55;11;14:25;11;14:25;11;16:00
S014;230;34.0;223.91;9.3;0;0;0;8;07:25;88.58;6.67;0.0;95.25;0.0;0.0;0.0;23.583333333333332;13;09:55;14;14:10;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.2;12;06:40;12;07:30;12;07:30;13;07:05;13;07:05;13;08:15
S014;231;32.0;224.9;7.0;0;0;0;8;09:06;422.83;0.0;0.5;423.33;15.33;0.67;16.0;76.83333333333333;27;18:45;31;03:50;BERÇO ARM 39;ADM;GSA - E;BERÇO ARM 39;26;00:30;26;01:30;26;01:30;29;06:20;29;22:20;29;23:00
S014;232;51.0;336.0;14.4;0;0;0;8;09:52;4.25;0.33;0.0;4.58;0.0;2.0;2.0;21.916666666666668;9;04:57;10;07:40;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;8;14:30;8;15:20;8;15:20;9;13:15;9;15:15;9;16:25
S014;233;37.0;227.97;10.0;0;0;0;8;12:00;0.0;0.83;0.0;0.83;0.0;0.0;0.0;20.666666666666668;8;13:12;9;12:48;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 3;8;12:50;8;13:40;8;13:40;9;10:20;9;10:20;9;11:30
S014;234;40.0;300.4;11.5;0;0;0;8;15:00;0.0;0.0;0.0;0.0;0.0;1.83;1.83;12.25;8;21:40;9;11:55;BERÇO BTP 3;BTP;CGC;BERÇO BTP 1;8;15:00;8;16:25;8;16:25;9;04:40;9;06:30;9;08:15
S014;235;32.0;189.97;6.73;0;0;0;8;17:45;35.75;64.08;9.25;109.08;0.0;0.0;0.0;22.833333333333332;11;14:00;12;16:56;BERÇO ARM 20/21;AUTORIDADE_OUT;CGNC;BERÇO ARM 20/21;13;06:50;13;08:10;13;08:10;14;07:00;14;07:00;14;08:00
S014;236;43.0;270.93;10.9;0;0;0;8;19:01;124.92;12.25;0.0;137.17;0.0;0.0;0.0;21.5;15;13:15;16;13:13;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;14;12:15;14;13:30;14;13:30;15;11:00;15;11:00;15;12:35
S014;237;17.0;82.3;5.0;0;0;0;8;21:20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.58333333333333;8;21:35;12;14:15;BERÇO SAIPEM 1;SAIPEM;CGNC;BERÇO SAIPEM 1;8;21:20;8;22:10;8;22:10;12;14:45;12;14:45;12;15:15
S014;238;32.0;183.0;8.0;0;0;0;8;23:10;0.0;0.0;0.83;0.83;0.0;0.0;0.0;32.166666666666664;9;00:50;10;18:22;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 01;9;00:00;9;01:50;9;01:50;10;10:00;10;10:00;10;11:30
S014;239;48.0;333.2;11.8;0;0;0;9;00:50;0.83;0.0;0.08;0.92;0.0;0.25;0.25;27.333333333333332;9;01:54;10;08:40;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;9;01:45;9;02:35;9;02:35;10;05:55;10;06:10;10;07:20
S014;240;32.31;189.9;7.0;0;0;0;9;01:35;0.0;0.0;0.0;0.0;0.0;3.92;3.92;70.83333333333333;9;22:42;13;04:10;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 3;9;01:35;9;04:00;9;04:00;12;02:50;12;06:45;12;08:40
S014;241;32.0;199.98;12.09;0;0;0;9;05:00;5.5;85.5;8.92;99.92;0.0;0.0;0.0;133.25;9;11:00;15;04:10;BERÇO ARM 35P1;OUTROS_MACUCO;CGNC;BERÇO ARM 35P1;13;08:55;13;09:40;13;09:40;18;22:55;18;22:55;19;00:00
S014;242;50.0;305.0;8.52;0;1;0;9;05:42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.583333333333334;9;06:35;9;17:10;BERÇO ARM 31/32;CONCAIS;PASSAGEIROS;BERÇO OUT 1;9;05:45;9;07:00;9;07:00;9;17:35;9;17:35;9;18:30
S014;243;37.0;229.0;7.5;0;0;0;9;06:00;0.0;10.67;0.0;10.67;0.17;1.0;1.17;65.0;10;15:10;13;12:10;BERÇO TGG;TGG;GSA - E;BERÇO TGG;9;16:40;9;17:45;9;17:45;12;10:45;12;11:55;12;12:40
S014;244;52.0;331.43;8.65;0;1;0;9;06:15;0.0;0.0;0.0;0.0;0.0;0.17;0.17;10.333333333333334;9;07:10;9;17:30;BERÇO OUT 1;CONCAIS;PASSAGEIROS;BERÇO ARM 31/32;9;06:15;9;07:25;9;07:25;9;17:45;9;17:55;9;19:05
S014;245;40.0;272.05;10.7;0;0;0;9;07:00;0.0;2.58;0.0;2.58;0.0;0.0;0.0;16.583333333333332;9;14:50;10;09:15;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 3;9;09:35;9;10:25;9;10:25;10;03:00;10;03:00;10;04:10
S014;246;32.0;260.66;11.4;0;0;0;9;07:15;0.0;28.33;0.0;28.33;0.0;0.25;0.25;17.583333333333332;9;21:40;10;18:13;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;10;11:35;10;12:50;10;12:50;11;06:25;11;06:40;11;08:15
S014;247;32.0;229.0;8.02;0;0;0;9;07:51;43.92;8.25;0.0;52.17;0.0;0.08;0.08;40.0;12;22:22;14;23:03;BERÇO ARM 20/21;AUTORIDADE_OUT;CGNC;BERÇO ARM 20/21;11;12:05;11;13:25;11;13:25;13;05:25;13;05:30;13;06:30
S014;248;51.0;335.93;10.0;0;0;0;9;08:30;1.17;16.25;0.0;17.42;0.0;0.0;0.0;23.5;10;11:20;11;14:25;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 3;10;01:55;10;03:05;10;03:05;11;02:35;11;02:35;11;03:25
S014;249;24.0;199.98;9.4;0;0;0;9;11:18;108.67;0.0;0.75;109.42;0.0;0.0;0.0;61.083333333333336;15;13:18;18;05:20;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 1;14;00:45;14;02:40;14;02:40;16;15:45;16;15:45;16;18:10
S014;250;45.0;299.9;10.75;0;0;0;9;14:00;0.0;0.75;0.0;0.75;0.0;0.0;0.0;50.583333333333336;10;12:25;12;17:35;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 2;9;14:45;9;15:35;9;15:35;11;18:10;11;18:10;11;19:20
S014;251;18.0;116.9;4.6;0;0;0;9;14:06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.083333333333332;10;06:00;11;15:35;BERÇO IB BC;AGEO_TERMINAIS;GL;BERÇO IB SP;9;14:10;9;15:50;9;15:50;10;12:55;10;12:55;10;14:15
S014;252;32.0;199.97;9.0;0;0;1;9;15:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.666666666666666;9;15:50;10;08:10;BERÇO TEV;TEV;RORO;BERÇO TEV;9;15:00;9;16:15;9;16:15;10;03:55;10;03:55;10;04:50
S014;253;40.0;272.02;13.2;0;0;0;9;16:20;0.0;0.0;5.92;5.92;0.0;2.5;2.5;29.583333333333332;9;17:40;11;00:40;BERÇO BTP 3;BTP;CGC;BERÇO BTP 1;9;22:15;9;23:40;9;23:40;11;05:15;11;07:45;11;09:30
S014;254;32.0;199.0;8.8;0;0;1;9;17:30;0.0;11.42;0.0;11.42;0.0;0.5;0.5;13.166666666666666;10;13:23;11;08:27;BERÇO TEV;TEV;RORO;BERÇO TEV;10;04:55;10;06:10;10;06:10;10;19:20;10;19:50;10;20:45
S014;255;32.0;199.99;7.5;0;0;0;9;18:00;798.17;0.0;3.08;801.25;3.5;0.08;3.58;38.083333333333336;44;21:45;46;16:50;BERÇO ARM 16/17;TGRAO;GSA - E;BERÇO ARM 19;43;03:15;43;04:35;43;04:35;44;18:40;44;22:15;44;23:15
S014;256;32.0;199.99;11.41;0;0;0;9;18:06;533.83;0.0;0.0;533.83;0.0;0.0;0.0;183.58333333333334;33;14:06;41;09:50;BERÇO TIPLAM 4;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 1;32;00:00;32;02:25;32;02:25;39;18:00;39;18:00;39;19:55
S014;257;32.0;183.2;8.1;0;0;0;9;18:30;53.5;0.0;0.0;53.5;0.0;0.0;0.0;32.333333333333336;13;15:20;15;08:50;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 02;12;00:00;12;01:50;12;01:50;13;10:10;13;10:10;13;11:40
S014;258;48.0;330.0;11.6;0;0;0;10;01:48;118.17;0.0;0.5;118.67;0.75;2.0;2.75;32.833333333333336;16;01:00;17;12:30;BERÇO BTP 2;BTP;CGC;BERÇO BTP 1;15;00:30;15;01:55;15;01:55;16;10:45;16;13:30;16;15:15
S014;259;32.0;188.0;6.4;0;0;0;10;02:23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.166666666666668;10;03:15;11;12:50;BERÇO ARM 20/21;AUTORIDADE_OUT;CGNC;BERÇO ARM 20/21;10;02:25;10;03:45;10;03:45;11;10:55;11;10:55;11;11:55
S014;260;44.0;323.0;8.5;0;1;0;10;05:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.833333333333334;10;05:55;10;17:45;BERÇO OUT 1;CONCAIS;PASSAGEIROS;BERÇO ARM 31/32;10;05:00;10;06:10;10;06:10;10;18:00;10;18:00;10;19:10
S014;261;44.0;289.59;8.3;0;1;0;10;06:30;0.33;0.0;0.58;0.92;0.0;0.0;0.0;10.666666666666666;10;07:25;10;18:05;BERÇO ARM 25;CONCAIS;PASSAGEIROS;BERÇO ARM 25;10;07:25;10;08:40;10;08:40;10;19:20;10;19:20;10;20:35
S014;262;26.0;168.06;9.6;0;0;0;10;10:20;13.67;5.58;0.0;19.25;0.0;0.0;0.0;9.0;12;10:49;12;22:11;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;11;05:35;11;06:50;11;06:50;11;15:50;11;15:50;11;17:25
S014;263;27.0;170.08;6.8;0;0;0;10;11:48;36.17;0.92;0.0;37.08;0.0;0.0;0.0;20.25;13;01:40;14;00:17;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.1;12;00:55;12;02:05;12;02:05;12;22:20;12;22:20;12;23:10
S014;264;32.0;294.03;10.0;0;0;0;10;12:00;0.83;13.0;0.0;13.83;0.0;0.0;0.0;22.75;11;15:00;12;16:40;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 3;11;01:50;11;02:40;11;02:40;12;01:25;12;01:25;12;02:35
S014;265;40.0;228.0;8.0;0;0;0;10;15:30;248.5;2.67;0.0;251.17;0.0;0.67;0.67;33.5;22;12:40;24;03:50;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 01;21;02:40;21;04:30;21;04:30;22;14:00;22;14:40;22;16:10
S014;266;48.0;333.2;14.4;0;0;0;10;15:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.083333333333336;10;16:22;12;11:40;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;10;15:30;10;16:20;10;16:20;12;07:25;12;07:25;12;08:35
S014;267;32.0;189.99;12.8;0;0;0;10;15:36;584.33;0.0;0.17;584.5;0.0;0.83;0.83;89.91666666666667;36;12:45;40;10:55;BERÇO TERMAG;TERMAG;GSM - I;BERÇO TERMAG;35;00:10;35;00:55;35;00:55;38;18:50;38;19:40;38;20:45
S014;268;33.0;183.1;7.9;0;0;0;10;16:10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.583333333333336;10;16:48;12;13:41;BERÇO AL 03;OUTROS_ALAMOA;CGNC;BERÇO AL 03;10;16:10;10;17:40;10;17:40;12;11:15;12;11:15;12;13:05
S014;269;32.0;183.1;9.5;0;0;0;10;16:10;0.0;0.17;0.0;0.17;0.0;0.25;0.25;75.66666666666667;10;16:50;13;21:34;BERÇO IB SP;ADONAI;GL;BERÇO IB SP;10;16:20;10;17:40;10;17:40;13;21:20;13;21:35;13;23:15
S014;270;32.31;199.99;9.45;0;0;0;10;19:48;700.17;0.0;0.25;700.42;0.0;0.0;0.0;130.16666666666666;41;12:06;47;01:22;BERÇO TIPLAM 4;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 4;40;00:15;40;02:10;40;02:10;45;12:20;45;12:20;45;14:45
S014;271;19.0;88.8;5.3;0;0;0;10;21:10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;10;21:20;11;15:30;BERÇO SAIPEM 2;SAIPEM;CGNC;BERÇO SAIPEM 2;10;21:10;10;22:00;10;22:00;11;16:00;11;16:00;11;16:30
S014;272;29.0;179.86;9.2;0;0;0;10;22:30;193.5;0.0;0.0;193.5;0.0;1.75;1.75;23.75;20;17:36;21;23:15;BERÇO TIPLAM 1;TIPLAM - GL;GL;BERÇO TIPLAM 1;19;00:00;19;01:55;19;01:55;20;01:40;20;03:25;20;05:50
S014;273;43.0;332.85;10.1;0;0;0;11;03:00;0.0;0.0;0.5;0.5;0.0;0.33;0.33;42.916666666666664;11;04:54;13;02:00;BERÇO BTP 3;BTP;CGC;BERÇO BTP 2;11;03:30;11;04:55;11;04:55;12;23:50;13;00:10;13;01:55
S014;274;32.0;228.99;8.65;0;0;0;11;04:45;0.0;0.0;0.42;0.42;0.0;0.0;0.0;43.25;11;06:10;13;04:07;BERÇO ARM 23;OUTROS_OUT;CGNC;BERÇO ARM 25;11;05:10;11;06:05;11;06:05;13;01:20;13;01:20;13;02:35
S014;275;16.0;127.03;5.8;0;0;0;11;06:00;0.0;0.0;0.0;0.0;0.0;0.17;0.17;86.58333333333333;11;07:07;15;07:38;BERÇO CS 04;AUTORIDADE_SABOO;CGNC;BERÇO CORTE;11;06:00;11;07:40;11;07:40;14;22:15;14;22:25;14;23:45
S014;276;40.0;293.2;10.5;0;0;0;11;06:12;40.92;0.0;0.0;40.92;0.58;2.08;2.67;16.5;14;00:45;14;18:38;BERÇO BTP 2;BTP;CGC;BERÇO BTP 2;12;23:10;13;00:35;13;00:35;13;17:05;13;19:45;13;21:30
S014;277;33.0;189.94;4.9;0;0;0;11;07:00;257.0;0.0;0.25;257.25;0.17;0.0;0.17;85.91666666666667;23;08:45;27;02:00;BERÇO ARM 16/17;TGRAO;GSA - E;BERÇO OUT 3;22;00:15;22;01:30;22;01:30;25;15:25;25;15:35;25;16:30
S014;278;31.0;212.54;10.9;0;0;0;11;07:15;0.92;5.58;0.0;6.5;0.0;0.0;0.0;17.0;11;18:29;12;14:30;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;11;13:45;11;15:00;11;15:00;12;08:00;12;08:00;12;09:35
S014;279;33.0;189.94;8.52;0;0;0;11;07:20;376.67;0.0;0.0;376.67;0.0;0.0;0.0;31.25;28;11:15;29;22:52;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 2;27;00:00;27;02:25;27;02:25;28;09:40;28;09:40;28;11:35
S014;280;40.0;272.05;9.5;0;0;0;11;08:00;16.0;0.67;0.0;16.67;0.0;0.08;0.08;19.666666666666668;13;08:50;14;06:18;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 3;12;00:40;12;01:30;12;01:30;12;21:10;12;21:15;12;22:25
